x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,event,p
3.4,0.0,-3.8,-5.8,-5.8,9.5,2.6,3.8,1.4,1.6,1.0,0.9643649081814816
-0.0,-0.1,0.0,-4.0,-4.0,-3.1,9.1,1.9,0.2,13.1,1.0,0.951105348735807
10.3,-0.0,-1.4,-6.3,-6.3,11.7,4.6,10.5,4.5,4.0,1.0,0.9716370743476701
1.1,0.0,-1.1,-4.1,-4.1,9.0,3.0,4.0,0.7,2.0,1.0,0.962484978392874
0.3,-0.5,-1.7,-5.8,-5.8,-2.2,2.3,4.6,0.7,1.2,1.0,0.9383311146858262
0.4,-0.2,-11.5,-2.8,-2.8,6.0,0.5,2.2,0.2,11.1,1.0,0.9303431617266742
-0.1,0.6,-0.0,1.2,1.2,-1.4,5.4,5.4,0.2,1.9,1.0,0.9192826234966022
-1.2,0.0,5.2,10.2,10.2,-2.0,0.3,1.7,0.0,4.9,0.0,0.8691294929039695
-0.0,0.5,-0.0,7.3,7.3,0.8,7.5,5.9,0.1,1.9,1.0,0.9001086735901559
0.3,-0.5,-0.2,-7.3,-7.3,5.4,7.1,2.4,1.0,1.2,1.0,0.9707878976181548
0.6,-0.4,-0.3,-7.6,-7.6,2.5,4.4,6.3,1.7,0.6,1.0,0.9601526411272522
0.0,1.4,-2.0,-5.2,-5.2,-2.8,1.7,2.7,0.3,8.1,1.0,0.9349373413781996
10.4,1.1,-2.3,-11.9,-11.9,8.3,2.4,6.0,16.0,6.0,1.0,0.9794893801672604
15.2,-0.0,-15.2,-10.0,-10.0,7.5,1.0,7.7,8.2,0.5,1.0,0.955178450012994
1.5,3.1,-1.5,-8.9,-8.9,-0.9,3.3,4.5,2.3,6.7,1.0,0.9551951389961372
0.1,0.0,-0.2,-0.4,-0.4,7.4,4.6,4.8,0.4,1.4,1.0,0.9513711851920856
0.2,-0.0,0.0,-4.6,-4.6,8.9,10.0,6.7,1.1,2.6,1.0,0.9709331668092508
0.7,-1.2,-1.4,-4.2,-4.2,8.1,1.7,6.2,0.7,3.6,1.0,0.9570783972670678
0.0,0.7,-1.3,-2.4,-2.4,5.9,1.8,2.3,0.2,2.9,0.0,0.9500481333937404
1.1,0.4,-1.9,-7.2,-7.2,4.2,2.1,6.5,1.5,2.2,1.0,0.9565237108738502
22.2,0.0,-23.7,-8.2,-8.2,11.9,0.8,6.7,5.7,2.3,1.0,0.947386625130084
7.0,-0.0,-7.3,-9.0,-9.0,5.7,1.5,7.8,4.5,3.4,1.0,0.9576377101388384
-1.1,-6.2,0.1,2.1,2.1,-3.5,6.5,2.3,0.1,0.5,1.0,0.919318801201322
6.5,0.0,-1.0,-10.6,-10.6,7.5,2.4,8.7,8.5,2.8,1.0,0.9734882361986896
2.2,-1.7,-2.7,-5.6,-5.6,6.4,1.6,13.5,1.7,2.2,1.0,0.9478954736713828
2.0,0.0,-1.7,-8.5,-8.5,6.1,2.1,6.0,2.3,6.1,1.0,0.9653762624655244
0.0,0.0,-0.0,-7.1,-7.1,2.9,7.3,1.8,0.6,5.3,1.0,0.9675616073629876
0.0,-0.1,-0.0,-5.1,-5.1,-0.7,5.0,5.0,0.6,3.8,1.0,0.9482058753217026
0.5,-0.0,-1.4,-6.1,-6.1,0.5,5.4,4.0,1.1,8.4,1.0,0.9546962771007536
1.1,0.0,-0.0,-5.1,-5.1,6.4,9.0,10.9,1.8,3.6,0.0,0.9641309390583463
0.1,0.4,0.0,3.5,3.5,5.8,9.6,10.2,0.4,2.9,1.0,0.9364260533802199
1.1,-0.1,-2.6,-3.9,-3.9,10.1,0.6,8.5,0.6,0.1,1.0,0.9536207843572121
-0.2,-0.2,-0.0,-1.6,-1.6,-4.3,5.5,2.7,0.2,0.3,1.0,0.9273094256951492
0.7,-7.7,-1.0,-8.6,-8.6,3.5,2.4,3.4,1.4,38.4,1.0,0.9695930834096046
0.0,0.1,-1.2,-2.7,-2.7,0.1,3.1,1.7,0.2,12.4,1.0,0.9413282117738576
1.5,-0.2,-4.0,-10.1,-10.1,1.9,2.7,2.8,2.8,7.5,1.0,0.9625928134224069
0.1,-7.2,0.0,3.4,3.4,7.2,17.9,4.7,0.4,2.7,1.0,0.963741167546737
0.5,0.1,-0.0,-4.0,-4.0,7.1,6.4,7.6,1.0,25.3,0.0,0.964337447268898
0.0,6.6,0.5,-1.1,-1.1,7.2,12.4,14.7,0.7,0.7,1.0,0.9536653234742422
6.3,-0.6,-7.7,-9.1,-9.1,5.8,1.9,6.9,4.6,6.4,1.0,0.9594643288608412
7.0,0.5,-0.8,3.1,3.1,10.9,7.9,25.2,2.1,6.1,1.0,0.9301596296403584
1.6,-7.0,-7.4,-3.2,-3.2,9.4,0.6,6.9,0.6,10.2,1.0,0.9478742232519276
2.4,0.3,-4.0,-6.0,-6.0,8.0,1.2,8.4,1.4,1.9,1.0,0.95489417254549
1.4,-1.4,-1.4,-2.8,-2.8,10.4,2.4,5.0,0.7,2.1,1.0,0.9602450381466106
6.9,0.0,-0.3,-8.2,-8.2,10.5,6.3,13.1,7.2,0.8,1.0,0.9743411658398607
-0.0,-2.9,-0.6,-7.5,-7.5,-2.8,2.6,1.3,0.3,3.9,1.0,0.9509332939897859
15.4,0.0,-6.3,-12.3,-12.3,8.7,1.8,6.5,24.4,11.9,1.0,0.9800072088266928
0.0,-8.8,0.0,-0.1,-0.1,4.2,10.5,7.2,0.5,0.3,1.0,0.954002694496958
12.6,-0.0,-34.4,-9.1,-9.1,7.0,0.3,6.0,3.7,2.9,1.0,0.9015806635147928
33.9,0.7,-26.5,-10.5,-10.5,10.4,1.0,8.4,19.9,0.3,1.0,0.9554147156156906
1.9,0.1,0.0,-0.4,-0.4,9.4,16.3,16.0,1.8,2.3,1.0,0.963462454035808
-0.0,-0.5,-0.4,-4.6,-4.6,-1.6,2.2,2.1,0.2,0.4,1.0,0.9409066175872436
0.4,-0.0,0.3,-1.6,-1.6,6.5,22.9,13.6,1.3,3.6,1.0,0.9710198422433386
0.0,5.8,-3.6,2.1,2.1,2.7,1.2,2.4,0.1,0.8,0.0,0.9101216638762736
0.2,18.2,-0.0,-4.9,-4.9,5.7,6.1,6.7,0.9,15.1,1.0,0.9569647573242344
0.2,-10.9,0.0,-3.3,-3.3,6.0,21.4,6.7,1.0,1.6,1.0,0.9778886869626272
1.0,-0.0,-4.9,-1.2,-1.2,2.8,1.9,9.3,0.7,0.6,1.0,0.91787503450192
0.1,0.0,-0.1,-2.9,-2.9,7.4,3.3,7.2,0.5,3.9,1.0,0.9546955737423418
0.0,-9.5,-0.8,-0.7,-0.7,6.6,2.0,3.9,0.2,1.8,1.0,0.9496826623445428
1.2,0.0,-0.0,-4.6,-4.6,4.3,9.4,12.0,1.8,5.4,1.0,0.9587144284046404
9.2,-0.3,-7.5,-5.6,-5.6,9.8,1.8,9.0,2.6,1.8,1.0,0.9552915711759395
0.0,-0.6,-0.2,-6.2,-6.2,3.3,3.9,1.7,0.4,0.9,1.0,0.961247565070215
0.7,-0.0,-10.0,-1.1,-1.1,8.9,0.8,1.5,0.2,1.3,1.0,0.9355814520377916
-1.6,-0.7,2.1,4.4,4.4,-2.6,24.7,2.6,0.1,2.5,1.0,0.9536677724570074
12.3,-0.1,-5.9,-7.7,-7.7,10.2,1.3,18.1,6.0,2.3,1.0,0.9568837188438328
-0.0,0.0,-0.5,3.2,3.2,3.1,3.2,2.2,0.1,4.1,1.0,0.9253700880716872
-0.0,0.1,-0.7,-0.5,-0.5,-2.1,3.2,2.4,0.2,6.5,1.0,0.9240919465977404
0.1,-3.8,-0.0,7.6,7.6,11.0,4.7,7.6,0.1,6.1,1.0,0.931069328339804
1.7,0.7,-8.4,-10.5,-10.5,-4.8,1.3,2.2,2.2,4.4,1.0,0.937575198746787
0.0,-0.0,-0.1,-7.9,-7.9,0.0,3.3,3.5,0.8,0.9,1.0,0.956643043973142
5.4,-0.4,-12.0,-9.8,-9.8,5.5,0.8,3.9,3.0,5.3,1.0,0.9543497099307451
1.8,0.0,-1.0,-9.4,-9.4,7.3,4.1,1.9,2.0,7.5,0.0,0.974725574440501
-0.4,3.9,0.0,10.0,10.0,0.8,6.6,11.5,0.0,1.6,1.0,0.8591530594229593
-0.0,1.2,-0.0,-6.2,-6.2,-4.8,7.1,2.0,0.4,1.2,1.0,0.9480143300161054
0.0,1.8,-0.0,6.7,6.7,5.7,13.5,8.0,0.2,2.5,1.0,0.9341320098764048
18.4,-11.3,-2.3,-6.1,-6.1,11.5,4.4,24.4,9.0,5.9,1.0,0.965722937509578
0.4,-0.3,-0.0,-7.9,-7.9,7.8,4.3,5.2,1.5,6.6,1.0,0.9713276693112648
2.3,0.6,-1.8,-5.7,-5.7,8.4,3.1,4.1,1.2,0.6,1.0,0.9644968294564918
0.0,-0.0,-0.1,2.9,2.9,7.7,3.2,9.9,0.3,0.7,1.0,0.9299679057063084
0.1,-1.3,-0.9,-4.9,-4.9,-3.0,4.3,3.6,0.6,2.9,0.0,0.9404827927882246
0.4,-5.3,-2.7,-7.8,-7.8,4.3,1.4,1.5,0.6,0.5,1.0,0.9620932990721806
0.0,0.0,-0.0,-7.8,-7.8,1.4,4.7,3.4,0.8,0.4,1.0,0.9614021218128309
1.3,2.5,-0.1,-2.6,-2.6,9.0,7.0,8.7,1.1,7.8,1.0,0.961461919011788
0.2,-6.7,-2.4,-5.4,-5.4,1.4,2.5,2.7,0.5,0.7,1.0,0.9505814914095893
2.8,-14.0,-0.7,-5.8,-5.8,9.9,4.7,8.0,2.1,26.9,1.0,0.9739161560146806
1.0,12.4,-1.3,-6.3,-6.3,8.2,3.4,4.0,1.1,2.3,1.0,0.9629180842034308
0.8,-4.0,-6.2,-6.5,-6.5,6.2,0.8,3.6,0.7,0.6,0.0,0.9539697136611494
-0.1,-0.2,0.0,3.5,3.5,3.2,4.9,2.1,0.1,7.6,1.0,0.9308558459501634
1.7,0.6,-1.6,-6.1,-6.1,8.1,2.7,8.0,1.6,5.8,1.0,0.9618521436948924
1.0,-0.2,-0.2,-6.3,-6.3,9.0,3.8,8.1,1.7,0.7,1.0,0.9665272081259904
0.2,-0.0,-4.9,-3.3,-3.3,4.5,1.0,5.0,0.4,1.0,1.0,0.9374925075452224
-0.0,0.2,-0.1,5.4,5.4,-3.1,3.5,5.7,0.1,0.8,1.0,0.8786042158845225
-0.1,0.0,-0.1,1.4,1.4,-5.1,6.0,2.0,0.1,0.4,1.0,0.911570213428058
0.8,-1.7,-2.4,-0.8,-0.8,5.7,1.7,9.6,0.6,4.3,1.0,0.933211749652676
3.1,0.7,-7.5,-3.8,-3.8,5.2,2.2,6.6,1.2,2.1,1.0,0.9378120970289195
3.6,2.0,-2.1,-6.4,-6.4,7.6,3.0,9.0,2.4,12.9,1.0,0.9617539780219718
-0.0,0.1,0.0,-6.9,-6.9,-4.9,15.5,1.3,0.4,1.9,1.0,0.9640336143714324
0.2,-0.0,0.0,-4.5,-4.5,7.1,7.8,6.9,0.9,0.6,1.0,0.9649085090912728
-0.7,0.2,0.0,9.5,9.5,5.6,6.4,3.2,0.0,19.0,1.0,0.914894036640328
2.0,-0.0,-4.7,-1.3,-1.3,6.6,1.5,8.0,0.7,1.0,1.0,0.933843648414791
13.9,-1.5,-9.3,-8.4,-8.4,7.5,2.3,16.1,9.3,1.0,0.0,0.9538117011791104
3.6,0.0,-2.2,-8.3,-8.3,8.6,4.4,2.8,2.4,2.7,1.0,0.9731287252456824
1.2,-0.0,-8.6,-2.1,-2.1,8.9,0.9,3.1,0.4,1.5,1.0,0.9408003938197688
0.1,-3.0,-0.2,-2.2,-2.2,0.9,8.8,3.1,0.4,10.4,0.0,0.9534929522762354
-0.1,-0.0,0.0,7.5,7.5,8.1,4.7,5.8,0.1,2.0,1.0,0.9211795085196008
0.7,-0.3,-2.7,-9.6,-9.6,-0.9,1.7,2.5,1.5,8.0,1.0,0.9557115799342054
3.5,0.6,-5.3,-6.8,-6.8,8.8,1.1,10.2,2.0,2.0,1.0,0.9553471357079651
0.7,0.0,-0.1,-5.1,-5.1,4.6,3.9,9.7,1.2,2.1,1.0,0.9534990896006869
4.2,-0.0,-3.0,-6.1,-6.1,6.3,2.7,13.8,2.9,2.1,1.0,0.9509670812634776
0.1,-1.9,-0.0,-5.5,-5.5,1.1,11.3,2.3,0.6,0.7,1.0,0.9655791816369388
-2.4,0.6,1.2,5.0,5.0,-5.5,12.8,2.4,0.0,0.4,1.0,0.9120087683602571
1.9,-0.0,-4.0,2.4,2.4,9.0,2.9,5.6,0.5,1.6,1.0,0.934386975612114
-0.0,5.5,0.3,-5.0,-5.0,-1.9,13.5,7.5,0.7,10.3,0.0,0.9560604287247572
-0.1,0.3,0.0,0.4,0.4,-1.8,6.5,3.7,0.2,3.9,1.0,0.928185751768536
0.8,-0.0,-0.0,-4.6,-4.6,7.3,4.8,12.1,1.4,0.9,1.0,0.9569269220924852
-0.0,-1.0,0.0,-5.0,-5.0,2.9,4.1,3.1,0.3,2.4,1.0,0.9567715020167528
1.0,1.4,-0.0,-4.3,-4.3,7.5,5.4,10.0,1.3,1.5,1.0,0.9591207083412056
0.7,4.7,-0.8,-8.3,-8.3,3.5,1.6,6.9,1.6,0.5,1.0,0.956766823466398
-0.0,2.6,-0.0,4.8,4.8,5.5,4.1,6.0,0.1,1.9,0.0,0.9212185514906406
0.2,-0.9,-1.4,-8.5,-8.5,-2.5,2.6,2.3,0.9,7.8,1.0,0.952428471407148
0.4,13.8,-0.1,-4.3,-4.3,6.5,4.9,4.7,0.7,1.3,1.0,0.95662810536095
0.5,0.2,-1.0,6.5,6.5,10.4,2.8,7.2,0.2,0.7,1.0,0.9241150519492378
-0.0,3.2,0.2,-4.3,-4.3,-1.9,24.2,3.7,0.6,5.7,1.0,0.9714182276023758
-0.0,0.0,-0.0,-4.1,-4.1,-4.7,9.1,4.4,0.4,2.3,1.0,0.9424421468177876
5.1,0.7,-0.7,-2.8,-2.8,10.3,6.4,8.2,1.8,2.5,1.0,0.9643255426342601
0.0,2.7,-0.0,0.7,0.7,4.9,10.7,2.9,0.3,6.2,1.0,0.9545769402363944
-0.0,-0.0,-0.0,1.8,1.8,-1.3,7.9,3.2,0.2,0.3,1.0,0.927279561126185
0.1,-4.2,-0.5,-5.3,-5.3,5.3,1.8,3.4,0.4,1.5,1.0,0.9590838320550172
0.3,-6.2,-0.3,-6.9,-6.9,-1.4,6.5,3.6,1.1,1.5,1.0,0.9579698472727728
0.3,0.6,-1.8,2.4,2.4,8.7,2.6,3.4,0.2,0.4,1.0,0.9394469933867328
0.0,0.0,-0.4,0.2,0.2,5.4,3.5,2.6,0.2,2.3,1.0,0.9446736935239672
-0.4,0.3,-1.0,-8.2,-8.2,-10.0,1.6,0.9,0.2,4.1,1.0,0.9290122936765458
1.5,0.2,-0.6,-7.1,-7.1,6.9,4.1,8.6,2.3,5.4,1.0,0.9650114651614264
-0.0,1.3,0.0,0.4,0.4,2.5,8.7,3.1,0.2,1.7,1.0,0.9458075083856554
2.7,0.4,-0.8,-6.4,-6.4,3.6,6.2,10.0,2.7,2.5,1.0,0.9584901223749506
-1.7,1.3,-0.6,10.1,10.1,-3.4,1.1,2.4,0.0,1.3,1.0,0.8318665246565763
-0.1,2.1,0.0,0.2,0.2,-6.2,4.5,6.9,0.2,3.2,1.0,0.8981094149481291
-0.0,2.4,-0.2,3.8,3.8,5.9,1.7,4.5,0.1,3.1,1.0,0.9236613767580812
-0.0,1.7,-0.6,2.8,2.8,-0.6,2.4,2.5,0.1,2.0,0.0,0.9083218505747424
0.1,1.0,-0.1,-4.0,-4.0,7.3,2.3,4.9,0.5,4.1,1.0,0.9580769116168713
8.5,1.7,-0.5,-5.3,-5.3,11.6,5.8,13.7,4.0,3.1,1.0,0.9684250654127106
0.1,0.6,-0.0,-0.8,-0.8,7.1,8.6,3.5,0.4,1.5,1.0,0.9596731507131284
0.9,0.9,-6.1,-3.8,-3.8,3.5,1.6,4.3,0.6,2.6,1.0,0.9364929485681376
0.0,4.9,-0.1,1.3,1.3,5.8,2.8,10.0,0.3,2.6,1.0,0.9271641598623136
0.1,17.8,-0.5,3.5,3.5,7.9,4.5,3.9,0.2,1.5,1.0,0.9299077117053788
0.0,-2.1,0.0,-3.6,-3.6,8.1,4.7,6.5,0.5,3.9,1.0,0.9616527838765576
25.0,0.7,-2.7,-8.8,-8.8,9.6,11.7,22.1,29.4,31.8,1.0,0.9820837511211736
0.0,-0.0,-0.4,-6.8,-6.8,1.2,1.5,4.6,0.6,0.4,1.0,0.9512464964596816
0.1,0.5,-1.7,-5.2,-5.2,0.6,2.4,2.6,0.4,2.4,1.0,0.946251864695232
0.3,0.0,-0.1,-3.0,-3.0,4.8,5.1,10.1,0.8,1.1,1.0,0.9484755587447402
1.3,2.4,-6.4,-7.3,-7.3,2.9,0.8,4.9,1.0,0.7,1.0,0.9442286791064344
9.5,-3.1,-2.9,-2.0,-2.0,10.5,4.0,22.8,3.3,2.9,1.0,0.9427875140603178
3.1,-0.9,-7.1,-8.6,-8.6,3.6,1.8,3.1,1.9,0.5,1.0,0.9552157498833128
7.5,5.9,-0.6,-6.8,-6.8,9.3,5.0,14.7,4.9,1.5,1.0,0.9647808439880262
4.0,-0.4,-7.5,-8.9,-8.9,5.7,1.1,3.6,2.0,2.8,1.0,0.958707341900526
0.2,-3.6,-0.2,-8.0,-8.0,5.3,4.5,3.4,1.2,18.5,1.0,0.9710173446423044
0.6,2.9,-0.0,1.5,1.5,7.6,10.5,11.2,0.8,6.3,1.0,0.9489902174149532
-0.4,-0.0,-0.0,-1.3,-1.3,-5.1,5.4,1.4,0.1,0.7,1.0,0.9248882383438658
0.9,0.0,-0.0,-2.2,-2.2,6.4,19.1,11.7,1.6,4.2,1.0,0.9692482056377472
18.3,0.1,-3.4,-11.0,-11.0,10.2,5.8,8.3,25.7,8.5,1.0,0.9839485469534208
21.9,-2.8,-18.9,-9.7,-9.7,9.5,0.9,9.1,10.3,2.0,1.0,0.9554821224018238
2.5,-0.1,-0.3,-4.8,-4.8,8.7,8.9,8.4,2.1,5.1,1.0,0.9693745547685688
0.0,-2.4,-0.4,-4.6,-4.6,0.9,6.7,1.1,0.3,1.4,1.0,0.9572603915264032
2.8,-0.0,-8.3,-9.2,-9.2,5.9,1.8,1.8,1.8,1.4,1.0,0.9607387947116072
0.2,-0.6,0.0,-2.7,-2.7,7.5,7.2,8.6,0.8,3.0,1.0,0.9593139329589756
0.2,0.3,-1.6,-7.0,-7.0,1.1,1.7,4.8,0.8,1.1,1.0,0.9498318846402856
0.5,12.2,-0.4,-2.3,-2.3,6.2,3.1,9.2,0.7,13.9,1.0,0.943246703295388
1.2,1.7,-4.2,-9.2,-9.2,3.1,1.1,4.8,1.8,1.2,1.0,0.9560342380461536
-0.0,2.0,-0.6,-9.0,-9.0,-7.9,2.2,1.3,0.4,2.0,1.0,0.9395170621953374
0.1,-0.2,-0.4,2.2,2.2,5.7,4.2,5.8,0.3,3.4,1.0,0.9353257071039436
8.6,-0.1,-18.0,-9.3,-9.3,8.0,0.8,3.4,3.2,4.7,1.0,0.9499661697503022
7.6,0.2,-9.9,-4.0,-4.0,10.3,2.0,4.6,1.4,0.9,1.0,0.9514001302080612
-0.0,-0.1,-0.2,0.3,0.3,1.4,7.4,1.3,0.1,1.0,1.0,0.9430951839338438
2.8,-0.2,-9.4,-3.8,-3.8,3.8,1.9,6.3,1.0,2.5,1.0,0.929085501941903
1.0,0.0,0.1,-4.4,-4.4,10.4,8.9,12.8,1.7,0.8,1.0,0.9673570290272973
20.4,0.0,-17.4,-12.0,-12.0,8.7,0.8,4.9,16.4,2.5,1.0,0.9668870134566516
0.1,0.0,0.0,0.5,0.5,9.1,7.1,6.2,0.4,0.6,1.0,0.9553203911069029
2.4,-0.1,-0.6,-7.9,-7.9,3.9,8.6,5.9,3.2,0.7,1.0,0.96943619133969
4.1,0.2,-13.1,-3.3,-3.3,10.4,0.5,6.5,0.8,0.6,1.0,0.935677933503681
0.0,-0.6,-2.5,-0.1,-0.1,5.8,1.2,1.2,0.1,1.0,1.0,0.9398560421551764
1.5,1.4,-0.5,-8.2,-8.2,5.4,5.6,4.7,2.3,5.4,1.0,0.9695666557930128
-0.0,-0.0,-0.3,-2.0,-2.0,2.2,4.1,1.8,0.2,1.9,1.0,0.9462479601708961
3.1,0.0,-6.1,-6.0,-6.0,6.3,1.4,7.0,1.4,2.3,1.0,0.9497602245780176
1.1,-20.7,0.0,-3.5,-3.5,9.2,17.6,6.5,1.4,9.6,1.0,0.9811623589285671
1.0,4.5,-4.6,-2.9,-2.9,8.2,1.9,4.2,0.6,6.3,1.0,0.9488521583429744
0.8,-0.0,-0.1,3.1,3.1,7.7,7.8,11.4,0.7,1.3,1.0,0.938160475341962
2.2,-10.5,-0.9,-3.8,-3.8,8.3,3.3,11.3,1.4,1.9,1.0,0.9582470489271461
20.9,-0.7,-5.2,-11.0,-11.0,8.8,2.3,12.1,22.7,2.5,1.0,0.9764127036323128
1.4,-0.0,-4.1,-5.5,-5.5,6.1,2.3,4.1,0.9,1.3,1.0,0.9549556636090704
1.0,0.2,-0.2,-6.7,-6.7,6.4,6.6,5.7,1.7,0.3,1.0,0.9682309603981608
0.0,-0.0,-1.3,-4.0,-4.0,-5.1,5.6,2.4,0.4,1.7,1.0,0.9332301969047472
0.0,0.0,-0.5,-7.9,-7.9,-6.8,7.9,1.7,0.7,3.7,1.0,0.9506318482761436
0.9,0.0,-0.9,-6.3,-6.3,7.6,2.4,6.8,1.3,1.7,1.0,0.9623911058718032
0.5,-18.4,-0.7,-8.6,-8.6,0.4,5.7,2.1,1.4,4.5,1.0,0.9691541847666558
10.8,0.0,-8.7,-7.9,-7.9,8.8,1.1,9.8,4.0,1.2,1.0,0.9568427082030898
-0.3,0.0,-0.0,-3.8,-3.8,-8.0,6.3,1.5,0.1,3.9,1.0,0.929228738171156
1.4,-0.0,-0.1,-7.2,-7.2,8.6,4.0,8.4,2.1,4.4,1.0,0.968492786638023
2.8,0.8,-2.3,-6.4,-6.4,6.7,4.3,5.6,2.0,3.2,0.0,0.9634423380019204
0.0,-0.7,-0.1,-1.9,-1.9,2.5,7.8,3.0,0.3,2.8,1.0,0.95269316803585
-1.0,6.5,0.8,6.4,6.4,-1.4,19.0,4.1,0.1,4.7,1.0,0.9309185778612434
-0.9,4.5,0.0,-4.5,-4.5,-8.3,6.6,1.5,0.1,1.5,1.0,0.9286650936450812
0.6,-5.9,-0.2,-10.7,-10.7,1.0,4.5,2.5,2.7,2.6,1.0,0.970219651079254
1.3,-0.9,-0.6,-7.1,-7.1,7.2,2.7,11.5,2.2,2.6,1.0,0.9610422302919582
-0.0,2.0,0.0,4.1,4.1,1.8,8.2,4.6,0.2,1.9,1.0,0.9249950682627258
0.7,0.0,-1.1,-8.0,-8.0,3.2,3.1,4.4,1.5,1.3,0.0,0.9612488294998216
-0.0,-0.7,-2.6,-5.5,-5.5,-3.2,1.9,0.8,0.2,1.8,1.0,0.9366247187011084
-0.5,-0.6,-0.8,4.1,4.1,-1.6,1.6,1.5,0.0,18.7,1.0,0.9015438760647934
2.2,-0.1,-3.1,-8.8,-8.8,2.5,1.6,5.5,2.2,2.8,1.0,0.956758539628368
0.1,0.3,-1.1,-7.9,-7.9,-6.1,7.1,1.8,0.8,0.7,1.0,0.9492062909697696
-0.0,2.5,0.0,-0.3,-0.3,6.0,6.3,3.1,0.2,10.2,1.0,0.953200575990621
6.1,1.7,-16.2,-11.4,-11.4,0.6,1.0,2.2,4.7,2.3,1.0,0.9420612417607735
-0.2,-6.5,-0.0,-4.2,-4.2,-3.8,3.5,2.8,0.2,1.6,1.0,0.9387611308686896
-2.3,0.3,0.1,4.1,4.1,-0.9,6.2,1.4,0.0,0.5,1.0,0.9148903323553912
-0.2,7.4,-0.1,-1.3,-1.3,-6.0,5.9,1.3,0.1,2.0,1.0,0.9185996621965604
2.0,-4.6,-1.0,-4.5,-4.5,8.0,2.3,13.2,1.5,1.2,1.0,0.9535977272232103
-1.0,-0.0,0.5,3.2,3.2,-5.7,7.9,5.5,0.1,2.6,1.0,0.8991614689006328
0.0,-0.3,-0.9,-0.6,-0.6,5.4,2.6,3.9,0.3,4.2,1.0,0.9436146620955552
15.7,0.8,-3.0,-9.8,-9.8,8.4,3.4,20.9,18.4,8.0,1.0,0.9690758850555214
0.0,0.2,0.0,-5.8,-5.8,1.3,8.9,3.0,0.5,1.1,1.0,0.962265378414826
0.2,0.1,-1.6,-2.0,-2.0,7.1,1.6,5.2,0.4,1.1,1.0,0.9474306283775707
0.1,2.6,1.3,5.4,5.4,-5.1,0.3,1.1,0.0,1.0,0.0,0.870297483358378
0.0,0.2,-0.0,-8.2,-8.2,-0.9,4.0,3.0,0.8,9.2,1.0,0.9584049815439004
-0.0,-1.7,0.0,8.8,8.8,9.3,6.4,7.9,0.1,2.1,1.0,0.9212021676711221
0.3,-0.8,-0.1,-6.0,-6.0,3.5,7.7,5.3,1.2,1.5,1.0,0.9636958136549216
6.2,-0.6,-2.0,-4.4,-4.4,10.2,2.0,26.1,3.0,2.7,1.0,0.9413858600391068
2.2,-0.1,-4.8,-7.8,-7.8,5.1,0.9,6.6,1.6,1.5,1.0,0.9540694798610436
2.2,-0.0,-1.0,-6.9,-6.9,4.7,4.7,7.9,2.3,3.7,1.0,0.9614871093510958
13.2,-6.6,-2.8,-11.1,-11.1,7.4,3.5,8.1,16.5,0.5,1.0,0.978346080894213
9.0,-0.1,-4.6,-8.5,-8.5,7.2,0.9,27.7,6.6,4.5,1.0,0.9419568411565168
0.8,0.3,-2.2,-1.6,-1.6,7.1,2.6,3.9,0.5,3.0,1.0,0.9489282235273578
0.0,0.5,-0.2,4.2,4.2,7.3,3.9,4.5,0.2,2.1,1.0,0.9330070909007212
1.7,0.0,-1.4,-6.8,-6.8,8.4,2.2,5.6,1.4,7.3,1.0,0.9659898712001964
0.8,-0.0,-0.5,-8.1,-8.1,6.7,2.9,4.2,1.5,3.1,1.0,0.9684036408156196
10.9,-3.4,-9.7,3.7,3.7,12.6,1.3,14.2,1.1,4.7,1.0,0.9151116989279816
0.0,-0.1,-0.1,-2.6,-2.6,4.1,4.7,3.9,0.4,31.4,1.0,0.9563492200520012
9.4,-0.0,-11.8,-10.9,-10.9,8.4,1.5,1.8,5.0,1.2,1.0,0.9671277873384038
0.9,-0.0,-0.1,0.2,0.2,6.7,8.8,10.8,1.0,4.7,0.0,0.9494353768633632
5.0,-0.6,-10.6,-7.6,-7.6,6.0,0.9,5.8,2.0,0.4,1.0,0.9476375262468192
6.9,-0.5,-4.9,-3.8,-3.8,9.3,3.1,9.0,2.0,1.8,1.0,0.954266506330628
-1.8,0.1,0.4,-2.4,-2.4,-7.5,7.4,2.4,0.1,0.9,1.0,0.92535268644085
1.1,2.7,-0.0,0.0,0.0,7.2,25.0,9.8,1.4,0.8,1.0,0.9727166827283
0.7,1.0,-0.6,-9.6,-9.6,-1.7,4.0,4.0,2.3,0.8,1.0,0.9581410601438808
-0.0,-0.1,-0.4,-3.3,-3.3,-7.1,1.5,6.1,0.2,5.0,1.0,0.9077518617829844
0.1,-0.6,0.0,-2.9,-2.9,7.4,6.0,11.9,0.8,0.6,1.0,0.9540449122428736
10.6,3.5,-17.4,-11.9,-11.9,2.2,0.9,5.2,12.3,4.6,1.0,0.9474787592246998
0.1,-0.3,-0.2,-5.0,-5.0,5.8,7.1,3.4,0.7,2.7,1.0,0.9658409089945732
0.0,-0.6,-1.2,0.2,0.2,2.7,4.3,2.1,0.2,2.0,1.0,0.9380220134990378
-0.3,-0.0,0.0,1.9,1.9,2.3,9.7,2.4,0.1,0.6,1.0,0.9430484775447916
